seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr10	65225060	65225746	687	*	X4439	84989	65224989	65226322	1334	+	0	inside	70	JMJD1C-AS1
chr10	65225880	65225940	61	*	X4440	221037	64926988	65225722	298735	-	157	upstream	157	JMJD1C
chr10	65280508	65280815	308	*	X4441	221035	65281123	65384883	103761	+	307	upstream	307	REEP3
chr10	65280837	65280852	16	*	X4442	221035	65281123	65384883	103761	+	270	upstream	270	REEP3
chr10	65280869	65280957	89	*	X4443	221035	65281123	65384883	103761	+	165	upstream	165	REEP3
chr10	69644292	69644509	218	*	X4448	23411	69644427	69678147	33721	+	0	overlapStart	0	SIRT1
chr10	69834855	69835040	186	*	X4453	26091	69681656	69835103	153448	-	0	inside	62	HERC4
chr10	70091505	70092029	525	*	X4455	3189	70091768	70102953	11186	+	0	overlapStart	0	HNRNPH3
chr10	70092470	70092513	44	*	X4456	64081	70042417	70092684	50268	-	0	inside	170	PBLD
chr10	70166919	70166946	28	*	X4457	55680	70100864	70167051	66188	-	0	inside	104	RUFY2
chr10	70231417	70231766	350	*	X4458	1763	70173821	70231878	58058	-	0	inside	111	DNA2
chr10	70661256	70661289	34	*	X4460	79009	70661034	70706603	45570	+	0	inside	221	DDX50
chr10	70939924	70940075	152	*	X4461	6832	70939993	70968849	28857	+	0	overlapStart	0	SUPV3L1
chr10	71930252	71930268	17	*	X4462	56681	71909961	71930285	20325	-	0	inside	16	SAR1A
chr10	71930459	71930595	137	*	X4463	56681	71909961	71930285	20325	-	173	upstream	173	SAR1A
chr10	72163879	72163924	46	*	X4464	1979	72163861	72188374	24514	+	0	inside	17	EIF4EBP2
chr10	72163957	72163975	19	*	X4465	1979	72163861	72188374	24514	+	0	inside	95	EIF4EBP2
chr10	73078823	73078847	25	*	X4466	55315	73079010	73123147	44138	+	162	upstream	162	SLC29A3
chr10	73610856	73610874	19	*	X4468	5660	73576055	73611082	35028	-	0	inside	207	PSAP
chr10	73610893	73610903	11	*	X4469	5660	73576055	73611082	35028	-	0	inside	178	PSAP
chr10	74033524	74033621	98	*	X4472	54541	74033677	74035797	2121	+	55	upstream	55	DDIT4
chr10	74033716	74033904	189	*	X4473	54541	74033677	74035797	2121	+	0	inside	38	DDIT4
chr10	74114308	74114682	375	*	X4475	54788	74092588	74114907	22320	-	0	inside	224	DNAJB12
chr10	74856415	74856720	306	*	X4476	5033	74766980	74856732	89753	-	0	inside	11	P4HA1
chr10	74870048	74870051	4	*	X4477	25961	74870210	74891581	21372	+	158	upstream	158	NUDT13
chr10	74870069	74870124	56	*	X4478	25961	74870210	74891581	21372	+	85	upstream	85	NUDT13
chr10	74927760	74927928	169	*	X4479	11319	74894282	74927853	33572	-	0	overlapStart	0	ECD
chr10	74927760	74927928	169	*	X4479	317662	74927877	75001939	74063	+	0	overlapStart	0	FAM149B1
chr10	75006627	75007228	602	*	X4480	414245	75007125	75036742	29618	+	0	overlapStart	0	DNAJC9-AS1
chr10	75490004	75490585	582	*	X4485	2749	75491299	75495367	4069	+	713	upstream	713	GLUD1P3
chr10	75490004	75490585	582	*	X4485	729092	75434033	75490272	56240	-	0	overlapStart	0	AGAP5
chr10	75490004	75490585	582	*	X4485	729096	75458909	75490272	31364	-	0	overlapStart	0	BMS1P4
chr10	75503914	75503950	37	*	X4486	9632	75504131	75531933	27803	+	180	upstream	180	SEC24C
chr10	75503994	75504240	247	*	X4487	9632	75504131	75531933	27803	+	0	overlapStart	0	SEC24C
chr10	75531978	75532842	865	*	X4488	170384	75532049	75535976	3928	+	0	overlapStart	0	FUT11
chr10	75541840	75541853	14	*	X4489	118487	75541808	75543406	1599	+	0	inside	31	CHCHD1
chr10	75545152	75545204	53	*	X4490	23053	75545382	75561556	16175	+	177	upstream	177	ZSWIM8
chr10	75545220	75545233	14	*	X4491	23053	75545382	75561556	16175	+	148	upstream	148	ZSWIM8
chr10	75545245	75545351	107	*	X4492	23053	75545382	75561556	16175	+	30	upstream	30	ZSWIM8
chr10	76585350	76585769	420	*	X4496	23522	76586171	76792380	206210	+	401	upstream	401	KAT6B
chr10	76585869	76585899	31	*	X4497	23522	76586171	76792380	206210	+	271	upstream	271	KAT6B
chr10	76871426	76871468	43	*	X4498	142891	76871393	76941881	70489	+	0	inside	32	SAMD8
chr10	79793544	79793748	205	*	X4503	6229	79793518	79816571	23054	+	0	inside	25	RPS24
chr10	79793763	79793791	29	*	X4504	6229	79793518	79816571	23054	+	0	inside	244	RPS24
chr10	81664710	81664745	36	*	X4509	100288974	81664654	81691574	26921	+	0	inside	55	BMS1P21
chr10	85899243	85899302	60	*	X4511	27069	85899185	85913311	14127	+	0	inside	57	GHITM
chr10	85899314	85899459	146	*	X4512	27069	85899185	85913311	14127	+	0	inside	128	GHITM
chr10	89102682	89102694	13	*	X4514	728190	88965545	89102315	136771	-	366	upstream	366	NUTM2A-AS1
chr10	89577872	89577896	25	*	X4516	142913	89578070	89605369	27300	+	173	upstream	173	CFL1P1
chr10	89577872	89577896	25	*	X4516	84896	89512875	89577917	65043	-	0	inside	20	ATAD1
chr10	89577935	89577958	24	*	X4517	142913	89578070	89605369	27300	+	111	upstream	111	CFL1P1
chr10	89577935	89577958	24	*	X4517	84896	89512875	89577917	65043	-	17	upstream	17	ATAD1
chr10	89622000	89622331	332	*	X4518	5728	89623195	89728532	105338	+	863	upstream	863	PTEN
chr10	89623101	89623220	120	*	X4519	100144748	89618918	89623194	4277	-	0	overlapStart	0	KLLN
chr10	89623101	89623220	120	*	X4519	5728	89623195	89728532	105338	+	0	overlapStart	0	PTEN
chr10	89623300	89623477	178	*	X4520	100144748	89618918	89623194	4277	-	105	upstream	105	KLLN
chr10	89623300	89623477	178	*	X4520	5728	89623195	89728532	105338	+	0	inside	104	PTEN
chr10	91174356	91174399	44	*	X4523	24138	91174325	91180759	6435	+	0	inside	30	IFIT5
chr10	91174356	91174399	44	*	X4523	3988	90973326	91174382	201057	-	0	overlapStart	0	LIPA
chr10	91405300	91405326	27	*	X4526	53354	91339254	91405329	66076	-	0	inside	2	PANK1
chr10	91461380	91461406	27	*	X4527	9585	91461367	91534700	73334	+	0	inside	12	KIF20B
chr10	91461436	91461546	111	*	X4528	9585	91461367	91534700	73334	+	0	inside	68	KIF20B
chr10	92631447	92631475	29	*	X4529	10556	92631275	92668312	37038	+	0	inside	171	RPP30
chr10	92631553	92631585	33	*	X4530	10556	92631275	92668312	37038	+	0	inside	277	RPP30
chr10	93169410	93169554	145	*	X4533	143279	93170096	93274520	104425	+	541	upstream	541	HECTD2
chr10	93169569	93169590	22	*	X4534	143279	93170096	93274520	104425	+	505	upstream	505	HECTD2
chr10	93169754	93169985	232	*	X4535	143279	93170096	93274520	104425	+	110	upstream	110	HECTD2
chr10	93558009	93558060	52	*	X4536	80351	93558151	93625232	67082	+	90	upstream	90	TNKS2
chr10	93558133	93558151	19	*	X4537	80351	93558151	93625232	67082	+	0	overlapStart	0	TNKS2
chr10	93683465	93683654	190	*	X4539	9044	93683736	93790080	106345	+	81	upstream	81	BTAF1
chr10	93683744	93683904	161	*	X4540	9044	93683736	93790080	106345	+	0	inside	7	BTAF1
chr10	94051069	94051220	152	*	X4542	22849	93808397	94050875	242479	-	193	upstream	193	CPEB3
chr10	94051069	94051220	152	*	X4542	54708	94050920	94113721	62802	+	0	inside	148	MARCHF5
chr10	94333596	94334037	442	*	X4543	3416	94211441	94333852	122412	-	0	overlapStart	0	IDE
chr10	94334054	94334075	22	*	X4544	3416	94211441	94333852	122412	-	201	upstream	201	IDE
chr10	94351307	94351648	342	*	X4545	3832	94352825	94415152	62328	+	1176	upstream	1176	KIF11
chr10	94352921	94352937	17	*	X4546	3832	94352825	94415152	62328	+	0	inside	95	KIF11
chr10	94352962	94353074	113	*	X4547	3832	94352825	94415152	62328	+	0	inside	136	KIF11
chr10	96122549	96122567	19	*	X4548	64318	96092989	96122683	29695	-	0	inside	115	NOC3L
chr10	96122584	96122616	33	*	X4549	64318	96092989	96122683	29695	-	0	inside	66	NOC3L
chr10	96122650	96122713	64	*	X4550	64318	96092989	96122683	29695	-	0	overlapStart	0	NOC3L
chr10	97321378	97321475	98	*	X4551	10580	97071530	97321171	249642	-	206	upstream	206	SORBS1
chr10	97416314	97416568	255	*	X4552	5832	97365686	97416567	50882	-	0	overlapStart	0	ALDH18A1
chr10	97889342	97890455	1114	*	X4554	9849	97889472	97923517	34046	+	0	overlapStart	0	ZNF518A
chr10	99078741	99078785	45	*	X4556	10023	99079022	99081672	2651	+	236	upstream	236	FRAT1
chr10	99078801	99078865	65	*	X4557	10023	99079022	99081672	2651	+	156	upstream	156	FRAT1
chr10	99078891	99079057	167	*	X4558	10023	99079022	99081672	2651	+	0	overlapStart	0	FRAT1
chr10	99094632	99094632	1	*	X4559	23401	99092254	99094458	2205	-	173	upstream	173	FRAT2
chr10	99094665	99094778	114	*	X4560	23401	99092254	99094458	2205	-	206	upstream	206	FRAT2
chr10	99094995	99095009	15	*	X4561	23401	99092254	99094458	2205	-	536	upstream	536	FRAT2
chr10	99160859	99160874	16	*	X4562	23223	99116458	99161127	44670	-	0	inside	252	RRP12
chr10	99205920	99205933	14	*	X4563	51013	99195666	99205768	10103	-	151	upstream	151	EXOSC1
chr10	99205920	99205933	14	*	X4563	84287	99205930	99217127	11198	+	0	overlapStart	0	ZDHHC16
chr10	99205969	99205979	11	*	X4564	51013	99195666	99205768	10103	-	200	upstream	200	EXOSC1
chr10	99205969	99205979	11	*	X4564	84287	99205930	99217127	11198	+	0	inside	38	ZDHHC16
chr10	99206008	99206034	27	*	X4565	51013	99195666	99205768	10103	-	239	upstream	239	EXOSC1
chr10	99206008	99206034	27	*	X4565	84287	99205930	99217127	11198	+	0	inside	77	ZDHHC16
chr10	99258020	99258031	12	*	X4566	80019	99258768	99330960	72193	+	736	upstream	736	UBTD1
chr10	99258059	99258197	139	*	X4567	80019	99258768	99330960	72193	+	570	upstream	570	UBTD1
chr10	99473763	99474052	290	*	X4570	83742	99473465	99477909	4445	+	0	inside	297	MARVELD1
chr10	99496785	99496805	21	*	X4573	118813	99496878	99520664	23787	+	72	upstream	72	ZFYVE27
chr10	99496823	99496841	19	*	X4574	118813	99496878	99520664	23787	+	36	upstream	36	ZFYVE27
chr10	99496859	99496869	11	*	X4575	118813	99496878	99520664	23787	+	8	upstream	8	ZFYVE27
chr10	99496928	99496993	66	*	X4576	118813	99496878	99520664	23787	+	0	inside	49	ZFYVE27
chr10	99894278	99894517	240	*	X4578	27291	99894381	100004654	110274	+	0	overlapStart	0	R3HCC1L
chr10	101491764	101492203	440	*	X4580	1355	101468505	101492423	23919	-	0	inside	219	COX15
chr10	101491764	101492203	440	*	X4580	51076	101491958	101515894	23937	+	0	overlapStart	0	CUTC
chr10	101945612	101945724	113	*	X4581	10613	101909847	101945814	35968	-	0	inside	89	ERLIN1
chr10	101945814	101946094	281	*	X4582	10613	101909847	101945814	35968	-	0	overlapStart	0	ERLIN1
chr10	101946111	101946126	16	*	X4583	10613	101909847	101945814	35968	-	296	upstream	296	ERLIN1
chr10	102027443	102027474	32	*	X4584	55280	101992055	102027437	35383	-	5	upstream	5	CWF19L1
chr10	102046310	102046477	168	*	X4585	282991	102033035	102046469	13435	-	0	overlapStart	0	BLOC1S2
chr10	102106133	102106145	13	*	X4586	6319	102106772	102124588	17817	+	626	upstream	626	SCD
chr10	102106160	102106347	188	*	X4587	6319	102106772	102124588	17817	+	424	upstream	424	SCD
chr10	102106944	102107107	164	*	X4588	6319	102106772	102124588	17817	+	0	inside	171	SCD
chr10	102289449	102289786	338	*	X4589	25956	102246403	102289636	43234	-	0	overlapStart	0	SEC31B
chr10	102289449	102289786	338	*	X4589	4714	102283497	102289636	6140	-	0	overlapStart	0	NDUFB8
chr10	102746924	102746953	30	*	X4590	56652	102747293	102754158	6866	+	339	upstream	339	TWNK
chr10	102747014	102747034	21	*	X4591	56652	102747293	102754158	6866	+	258	upstream	258	TWNK
chr10	102747014	102747034	21	*	X4591	84545	102737579	102747272	9694	-	0	inside	237	MRPL43
chr10	102747091	102747171	81	*	X4592	56652	102747293	102754158	6866	+	121	upstream	121	TWNK
chr10	102747091	102747171	81	*	X4592	84545	102737579	102747272	9694	-	0	inside	100	MRPL43
chr10	102747227	102747251	25	*	X4593	56652	102747293	102754158	6866	+	41	upstream	41	TWNK
chr10	102747227	102747251	25	*	X4593	84545	102737579	102747272	9694	-	0	inside	20	MRPL43
chr10	103113820	103113985	166	*	X4595	8945	103113790	103317078	203289	+	0	inside	29	BTRC
chr10	103113998	103114039	42	*	X4596	8945	103113790	103317078	203289	+	0	inside	207	BTRC
chr10	103578032	103578083	52	*	X4598	100289509	103578825	103588646	9822	+	741	upstream	741	KCNIP2-AS1
chr10	103578110	103578432	323	*	X4599	100289509	103578825	103588646	9822	+	392	upstream	392	KCNIP2-AS1
chr10	103578110	103578432	323	*	X4599	10724	103544200	103578700	34501	-	0	inside	267	OGA
chr10	103815878	103816144	267	*	X4602	79591	103605356	103815932	210577	-	0	overlapStart	0	ARMH3
chr10	103880048	103880235	188	*	X4603	8861	103867325	103880210	12886	-	0	overlapStart	0	LDB1
chr10	103892317	103892328	12	*	X4604	23082	103892787	103910090	17304	+	458	upstream	458	PPRC1
chr10	103892427	103892494	68	*	X4605	23082	103892787	103910090	17304	+	292	upstream	292	PPRC1
chr10	103892773	103892865	93	*	X4606	23082	103892787	103910090	17304	+	0	overlapStart	0	PPRC1
chr10	103893080	103893132	53	*	X4607	23082	103892787	103910090	17304	+	0	inside	292	PPRC1
chr10	103912081	103912183	103	*	X4609	9221	103911933	103923627	11695	+	0	inside	147	NOLC1
chr10	104180636	104181232	597	*	X4613	5662	104162374	104179691	17318	-	944	upstream	944	PSD
chr10	104192260	104192361	102	*	X4614	79004	104183002	104192423	9422	-	0	inside	61	CUEDC2
chr10	104473989	104473993	5	*	X4621	118980	104474298	104498946	24649	+	304	upstream	304	SFXN2
chr10	104473989	104473993	5	*	X4621	403	104433484	104474190	40707	-	0	inside	196	ARL3
chr10	104474437	104474471	35	*	X4622	118980	104474298	104498946	24649	+	0	inside	138	SFXN2
chr10	104474437	104474471	35	*	X4622	403	104433484	104474190	40707	-	246	upstream	246	ARL3
chr10	104613913	104614150	238	*	X4623	100528007	104613967	104661655	47689	+	0	overlapStart	0	BORCS7-ASMT
chr10	104613913	104614150	238	*	X4623	119032	104613967	104624718	10752	+	0	overlapStart	0	BORCS7
chr10	104678094	104678291	198	*	X4624	54805	104678075	104838344	160270	+	0	inside	18	CNNM2
chr10	104953194	104953206	13	*	X4626	22978	104847774	104953063	105290	-	130	upstream	130	NT5C2
chr10	104953223	104953242	20	*	X4627	22978	104847774	104953063	105290	-	159	upstream	159	NT5C2
chr10	105726625	105726697	73	*	X4628	9748	105727470	105787342	59873	+	772	upstream	772	SLK
chr10	112327407	112327585	179	*	X4634	9126	112327449	112364392	36944	+	0	overlapStart	0	SMC3
chr10	112631660	112631687	28	*	X4636	27250	112631553	112659764	28212	+	0	inside	106	PDCD4
chr10	112631660	112631687	28	*	X4636	282997	112628648	112630662	2015	-	997	upstream	997	PDCD4-AS1
chr10	113943434	113943775	342	*	X4637	57678	113909622	113943537	33916	-	0	overlapStart	0	GPAM
chr10	114206497	114207116	620	*	X4638	143187	114206756	114578504	371749	+	0	overlapStart	0	VTI1A
chr10	114206497	114207116	620	*	X4638	64429	114190058	114207306	17249	-	0	inside	189	ZDHHC6
chr10	115614341	115614587	247	*	X4640	374354	115614391	115672265	57875	+	0	overlapStart	0	NHLRC2
chr10	115614341	115614587	247	*	X4640	9937	115594483	115614163	19681	-	177	upstream	177	DCLRE1A
chr10	119806595	119806605	11	*	X4641	22841	119764427	119806114	41688	-	480	upstream	480	RAB11FIP2
chr10	119806595	119806605	11	*	X4641	255082	119806332	119969665	163334	+	0	inside	262	CASC2
chr10	120840226	120840570	345	*	X4643	8661	120794541	120840334	45794	-	0	overlapStart	0	EIF3A
chr10	120938210	120938236	27	*	X4644	10935	120927215	120938345	11131	-	0	inside	108	PRDX3
chr10	121356090	121356452	363	*	X4645	7073	121332978	121356541	23564	-	0	inside	88	TIAL1
chr10	121356482	121356539	58	*	X4646	7073	121332978	121356541	23564	-	0	inside	1	TIAL1
chr10	121356734	121356830	97	*	X4647	7073	121332978	121356541	23564	-	192	upstream	192	TIAL1
chr10	121356857	121356874	18	*	X4648	7073	121332978	121356541	23564	-	315	upstream	315	TIAL1
chr10	121410620	121410647	28	*	X4649	9531	121410882	121437329	26448	+	234	upstream	234	BAG3
chr10	121410918	121411050	133	*	X4650	9531	121410882	121437329	26448	+	0	inside	35	BAG3
chr10	121651958	121652302	345	*	X4654	11196	121652085	121704170	52086	+	0	overlapStart	0	SEC23IP
chr10	122610556	122610566	11	*	X4655	283089	122521324	122610691	89368	-	0	inside	124	WDR11-AS1
chr10	122610556	122610566	11	*	X4655	55717	122610687	122669038	58352	+	120	upstream	120	WDR11
chr10	122610579	122611086	508	*	X4656	283089	122521324	122610691	89368	-	0	overlapStart	0	WDR11-AS1
chr10	122610579	122611086	508	*	X4656	55717	122610687	122669038	58352	+	0	overlapStart	0	WDR11
chr10	123687618	123687937	320	*	X4657	11101	123502625	123688217	185593	-	0	inside	279	ATE1
chr10	124133895	124133988	94	*	X4659	59338	124134094	124191871	57778	+	105	upstream	105	PLEKHA1
chr10	124713691	124713985	295	*	X4660	80007	124690419	124713919	23501	-	0	overlapStart	0	C10orf88
chr10	124739802	124740102	301	*	X4661	118672	124739556	124749923	10368	+	0	inside	245	PSTK
chr10	124768372	124768410	39	*	X4662	36	124768429	124817806	49378	+	18	upstream	18	ACADSB
chr10	124768372	124768410	39	*	X4662	64376	124750322	124768366	18045	-	5	upstream	5	IKZF5
chr10	126480258	126480483	226	*	X4664	399818	126447406	126480439	33034	-	0	overlapStart	0	EEF1AKMT2
chr10	126480258	126480483	226	*	X4664	9679	126305649	126478907	173259	-	1350	upstream	1350	FAM53B
chr10	126480564	126480765	202	*	X4665	399818	126447406	126480439	33034	-	124	upstream	124	EEF1AKMT2
chr10	126480564	126480765	202	*	X4665	9679	126305649	126478907	173259	-	1656	upstream	1656	FAM53B
chr10	126490303	126490411	109	*	X4666	23172	126490354	126525239	34886	+	0	overlapStart	0	ABRAXAS2
chr10	131934658	131934767	110	*	X4669	10539	131934639	131982785	48147	+	0	inside	18	GLRX3
chr10	134145208	134145417	210	*	X4670	80313	134145614	134195010	49397	+	196	upstream	196	LRRC27
chr10	135123152	135123220	69	*	X4672	118471	135122894	135166187	43294	+	0	inside	257	PRAP1
chr10	135207732	135207873	142	*	X4673	92170	135207621	135234174	26554	+	0	inside	110	MTG1
chr11	207291	207378	88	*	X4674	51272	202924	207422	4499	-	0	inside	43	BET1L
chr11	207291	207378	88	*	X4674	60626	208530	215110	6581	+	1151	upstream	1151	RIC8A
chr11	207435	207460	26	*	X4675	51272	202924	207422	4499	-	12	upstream	12	BET1L
chr11	207435	207460	26	*	X4675	60626	208530	215110	6581	+	1069	upstream	1069	RIC8A
chr11	207479	207490	12	*	X4676	51272	202924	207422	4499	-	56	upstream	56	BET1L
chr11	207479	207490	12	*	X4676	60626	208530	215110	6581	+	1039	upstream	1039	RIC8A
chr11	810015	810057	43	*	X4678	6181	809936	812876	2941	+	0	inside	78	RPLP2
chr11	810015	810057	43	*	X4678	619565	811681	811814	134	+	1623	upstream	1623	SNORA52
chr11	844028	844198	171	*	X4679	5441	839721	842529	2809	-	1498	upstream	1498	POLR2L
chr11	2421755	2422039	285	*	X4681	10078	2421718	2425106	3389	+	0	inside	36	TSSC4
chr11	2950527	2950596	70	*	X4682	7262	2949503	2950650	1148	-	0	inside	53	PHLDA2
chr11	3013690	3013701	12	*	X4683	4676	2965660	3013607	47948	-	82	upstream	82	NAP1L4
chr11	3400228	3400425	198	*	X4684	650368	3402191	3430378	28188	+	1765	upstream	1765	TSSC2
chr11	3400228	3400425	198	*	X4684	7748	3379157	3400452	21296	-	0	inside	26	ZNF195
chr11	3663994	3664031	38	*	X4685	116969	3659736	3663546	3811	-	447	upstream	447	ART5
chr11	4116027	4116067	41	*	X4686	6240	4115924	4223883	107960	+	0	inside	102	RRM1
chr11	6280726	6280755	30	*	X4687	887	6280904	6293357	12454	+	148	upstream	148	CCKBR
chr11	6280767	6280780	14	*	X4688	887	6280904	6293357	12454	+	123	upstream	123	CCKBR
chr11	8008515	8008719	205	*	X4695	8665	8008445	8017719	9275	+	0	inside	69	EIF3F
chr11	8704210	8704251	42	*	X4697	6157	8703995	8711419	7425	+	0	inside	214	RPL27A
chr11	8704210	8704251	42	*	X4697	619562	8705774	8705903	130	+	1522	upstream	1522	SNORA3A
chr11	8704325	8704359	35	*	X4698	619562	8705774	8705903	130	+	1414	upstream	1414	SNORA3A
chr11	8704390	8704495	106	*	X4699	619562	8705774	8705903	130	+	1278	upstream	1278	SNORA3A
chr11	8932729	8932760	32	*	X4703	56672	8932701	8941626	8926	+	0	inside	27	AKIP1
chr11	8932729	8932760	32	*	X4703	6764	8714899	8932498	217600	-	230	upstream	230	DENND2B
chr11	9336022	9336177	156	*	X4704	440026	9302201	9336315	34115	-	0	inside	137	TMEM41B
chr11	9406101	9406283	183	*	X4705	10527	9406169	9469674	63506	+	0	overlapStart	0	IPO7
chr11	9482581	9482654	74	*	X4706	644656	9481103	9482245	1143	-	335	upstream	335	LOC644656
chr11	9482581	9482654	74	*	X4706	7702	9482512	9550071	67560	+	0	inside	68	ZNF143
chr11	9483010	9483013	4	*	X4707	644656	9481103	9482245	1143	-	764	upstream	764	LOC644656
